method,inference_nstep,start,iteration,elapsed_seconds,pseudo_loglik,complete_pseudologlik,score_norm,minimum_ess,maximum_invalid_fraction,unique_initial_ancestors,backward_fallbacks,accepted_step_size,backtrack_count,gamma,m,epsilon,beta_trend,sigma,tau,bs1,bs2,bs3,bs4,bs5,bs6,omegas1,omegas2,omegas3,omegas4,omegas5,omegas6,S_0,I_0,R1_0,R2_0,R3_0,raw_0,raw_1,raw_2,raw_3,raw_4,raw_5,raw_6,raw_7,raw_8,raw_9,raw_10,raw_11,raw_12,raw_13,raw_14,raw_15,raw_16,raw_17,raw_18,raw_19,raw_20,raw_21,raw_22
DS order-1.5 block Gaussian,20,0,10,171.5387173020281,-4088.876056041535,29471.695750113733,19363.213177788097,25.31844871432928,0.41979999999999995,1,0,0.2,0,24.171274571506554,0.18435511469200047,11.53410418938789,-0.000816077825765377,4.053500379123144,0.5,2.5008493001689747,5.3428837957283,-3.4438760321710964,3.5557167514511185,3.956503022870452,2.812916365054589,-3.203226950852243,-3.488647602266777,-1.8766570442128399,-7.664804562967283,-7.810506627839056,-8.835443370102617,0.1612970226344822,0.09582978127360944,0.2630871052334363,0.2630871052334363,0.21669898562503573,3.1851649269413476,-1.6908914102225174,2.4453082283922245,-0.0816077825765377,1.399580798975445,-0.6931471805599453,2.5008493001689747,5.3428837957283,-3.4438760321710964,3.5557167514511185,3.956503022870452,2.812916365054589,-3.203226950852243,-3.488647602266777,-1.8766570442128399,-7.664804562967283,-7.810506627839056,-8.835443370102617,-0.4892376495477299,-1.0099116700384945,0.0,0.0,-0.19397594842892651
DS order-1.5 block Gaussian,20,0,11,184.95953143993393,-4093.3219828905403,29297.28143690423,50932.632079833325,4.111011768971781,0.4456,2,0,0.2,0,24.53432226325518,0.17565187290686804,10.512881984742352,0.0,4.2753254112294,0.5,2.6106688224689623,5.441632048459012,-3.5002590782799614,3.484564381288172,3.967614698762505,2.9106326819178197,-3.1079553855885216,-3.5418482502323223,-1.9742696172858631,-7.751713925103016,-7.864908796176248,-8.717652457343492,0.153733176895725,0.09147668526781937,0.2737719181713073,0.2737719181713073,0.20724630149384107,3.2000730458978626,-1.7392512376065778,2.352601360880762,0.0,1.4528602190775994,-0.6931471805599453,2.6106688224689623,5.441632048459012,-3.5002590782799614,3.484564381288172,3.967614698762505,2.9106326819178197,-3.1079553855885216,-3.5418482502323223,-1.9742696172858631,-7.751713925103016,-7.864908796176248,-8.717652457343492,-0.5770768621691846,-1.0962112103079975,0.0,0.0,-0.27838739607542695
DS order-1.5 block Gaussian,20,0,12,198.38001254491974,-4108.915990420849,29240.498303370143,33599.171187349835,10.384382288939134,0.4536,1,0,0.2,0,25.195048142407103,0.1659040539898085,9.377989162358606,0.0,4.478940528476327,0.5,2.707459719049866,5.525422687061836,-3.551748780783495,3.4206268826236363,3.9782989007078666,2.999472787155751,-3.021974235510933,-3.5900782180347908,-2.062070270141592,-7.829638494364822,-7.9136010507413745,-8.610111387100629,0.14671405931958323,0.08743465302558805,0.28372449311160336,0.28372449311160336,0.198402301431622,3.2266474729228416,-1.796345645738258,2.2383653650214512,0.0,1.499386529279527,-0.6931471805599453,2.707459719049866,5.525422687061836,-3.551748780783495,3.4206268826236363,3.9782989007078666,2.999472787155751,-3.021974235510933,-3.5900782180347908,-2.062070270141592,-7.829638494364822,-7.9136010507413745,-8.610111387100629,-0.6595181548645601,-1.1771119808494104,0.0,0.0,-0.3577068778961109
DS order-1.5 block Gaussian,20,0,13,211.8004884510301,-4129.279178427444,29058.36450652859,7562.9051083472295,11.33170716498562,0.47419999999999995,2,0,0.2,0,26.289540413479013,0.15462378985744424,8.797215879735147,0.0,4.668366851266333,0.5,2.789855172069133,5.59143319072794,-3.5982419854558296,3.3640308848497456,3.989905600633971,3.0814489452524025,-2.945371864093707,-3.633334942316442,-2.1408772299592767,-7.89949333257462,-7.955927728126529,-8.511793237776613,0.1400082424878563,0.08361286731918723,0.29324184028663747,0.29324184028663747,0.18989520961968162,3.2691711571693993,-1.8667602746060494,2.1744352941234792,0.0,1.5408092998681693,-0.6931471805599453,2.789855172069133,5.59143319072794,-3.5982419854558296,3.3640308848497456,3.989905600633971,3.0814489452524025,-2.945371864093707,-3.633334942316442,-2.1408772299592767,-7.89949333257462,-7.955927728126529,-8.511793237776613,-0.7392963662474499,-1.2548002384887598,0.0,0.0,-0.43452527034162025
DS order-1.5 block Gaussian,20,0,14,225.2205396729987,-4154.309484474834,28818.298696488244,47996.54973640718,1.9677246840948441,0.4666,1,0,0.2,0,27.448584378402813,0.14383899157773325,8.603651404193636,0.0,4.850597979812316,0.5,2.858891572032579,5.63734421393564,-3.636513759475204,3.3194278018107846,4.009067694824882,3.1610574053391645,-2.875237200155461,-3.667118529504265,-2.209382404759803,-7.959349577603399,-7.986553848427708,-8.418516504660156,0.13908913131676715,0.08282712689483775,0.2952449132460104,0.2952449132460104,0.18759391529637431,3.312314595711427,-1.9390607190055014,2.1521866950330604,0.0,1.579101992155875,-0.6931471805599453,2.858891572032579,5.63734421393564,-3.636513759475204,3.3194278018107846,4.009067694824882,3.1610574053391645,-2.875237200155461,-3.667118529504265,-2.209382404759803,-7.959349577603399,-7.986553848427708,-8.418516504660156,-0.7526902661720225,-1.2710495990571957,0.0,0.0,-0.4535256247039093
DS order-1.5 block Gaussian,20,0,15,238.64110158593394,-4180.309004764751,28512.399992861658,28526.065651425273,2.6476323168594744,0.4935999999999999,1,0,0.2,0,28.120959928601867,0.13679014650921587,8.710875447989073,0.0,4.999999999999999,0.4994569721464344,2.917797929731003,5.67241494305593,-3.671056263425766,3.28040699606334,4.028141427801611,3.2342021428121397,-2.8125659691378035,-3.6976613988534908,-2.270987096764328,-8.012830941849801,-8.01319241570056,-8.333657037136058,0.1385574462053831,0.08226437769457949,0.2966806224999351,0.2966806224999351,0.1858169311001671,3.3365152032233234,-1.9893073048292642,2.1645722964896796,0.0,1.6094379124341003,-0.6942338264529312,2.917797929731003,5.67241494305593,-3.671056263425766,3.28040699606334,4.028141427801611,3.2342021428121397,-2.8125659691378035,-3.6976613988534908,-2.270987096764328,-8.012830941849801,-8.01319241570056,-8.333657037136058,-0.7613712014077378,-1.2827180359200199,0.0,0.0,-0.46789426745361207
DS order-1.5 block Gaussian,20,0,16,252.06186774699017,-4200.080233435729,28414.38105233805,26264.505424279243,2.0165428166067434,0.4808,1,0,0.16245047927124712,0,28.79335051411015,0.13026343324494208,9.088789127104446,0.0,4.999999999999999,0.4974125767312965,2.966892827644859,5.697208699818466,-3.7012425067021217,3.2476650781650798,4.049325707676394,3.303291270930931,-2.7560313565788426,-3.7247049780934978,-2.3255921985448866,-8.059886883981596,-8.035309068151381,-8.255670691519931,0.13785399998241807,0.08165295265559898,0.298250866935934,0.298250866935934,0.18399131349011508,3.3601444755571412,-2.0381964693484655,2.2070416899767906,0.0,1.6094379124341003,-0.6983354629881882,2.966892827644859,5.697208699818466,-3.7012425067021217,3.2476650781650798,4.049325707676394,3.303291270930931,-2.7560313565788426,-3.7247049780934978,-2.3255921985448866,-8.059886883981596,-8.035309068151381,-8.255670691519931,-0.7717398137474505,-1.295456986607024,0.0,0.0,-0.48304642051450614
DS order-1.5 block Gaussian,20,0,17,265.48209656996187,-4217.325596458972,28019.497369028923,24591.757039586777,1.230657843183945,0.4972,1,0,0.14384461866497286,0,29.284841654992118,0.1255796928971353,9.598818688008482,0.0,4.999999999999999,0.49488640092090047,2.995665355967531,5.706948999688848,-3.722395828415586,3.22602328634707,4.067955018210543,3.3556779760863518,-2.71626142372787,-3.744780144526313,-2.365373881822702,-8.093658268730417,-8.050066635294765,-8.199906146347995,0.13742958814546496,0.08128887759317152,0.29922242602210647,0.29922242602210647,0.18283668221715066,3.3770700324925405,-2.074814718775073,2.2616400375696584,0.0,1.6094379124341003,-0.7034270358401052,2.995665355967531,5.706948999688848,-3.722395828415586,3.22602328634707,4.067955018210543,3.3556779760863518,-2.71626142372787,-3.744780144526313,-2.365373881822702,-8.093658268730417,-8.050066635294765,-8.199906146347995,-0.7780754968430058,-1.3031779963511292,0.0,0.0,-0.4925938891011291
DS order-1.5 block Gaussian,20,0,18,278.9009923309786,-4254.518426151039,27878.139441219464,12096.016379900153,1.314736083139657,0.4875999999999999,1,0,0.13195079107728944,0,30.116614600648827,0.12004746083022427,10.200035104895836,0.0,4.999999999999999,0.4918793114166726,3.0140313728338604,5.709012604349839,-3.737528019360421,3.211521182264143,4.08519678960739,3.398125487205243,-2.6856735693772045,-3.760809892517723,-2.396489367677248,-8.11949459510648,-8.0600962531887,-8.155393409364455,0.13749541899569578,0.08122222984235082,0.29960866766200417,0.29923751434256557,0.18243616915738373,3.4050769995578585,-2.1198681074738004,2.3223911619407573,0.0,1.6094379124341003,-0.7095218945799182,3.0140313728338604,5.709012604349839,-3.737528019360421,3.211521182264143,4.08519678960739,3.398125487205243,-2.6856735693772045,-3.760809892517723,-2.396489367677248,-8.11949459510648,-8.0600962531887,-8.155393409364455,-0.7788865818489501,-1.3052882057738053,0.0,-0.0012395616040155747,-0.49607682820442944
DS order-1.5 block Gaussian,20,0,19,292.31872980401386,-4334.878270302351,27837.843612210734,1874.4484606517692,1.035416233016446,0.49019999999999997,1,0,0.0,7,31.503796359586268,0.11287969152628771,10.728086981629216,0.0,4.999999999999999,0.48822454515261343,3.0275570184695497,5.707067428865651,-3.745769843362185,3.2061672274773962,4.10557774846849,3.435888544664215,-2.65882679655358,-3.7711780032380053,-2.4203381191107174,-8.138436146289363,-8.06457884413911,-8.117075459326532,0.13930127638971032,0.08215196673629091,0.29767419396563266,0.296432931028145,0.18443963188022117,3.4501080579216588,-2.181432704199217,2.3728652538537807,0.0,1.6094379124341003,-0.716979845448497,3.0275570184695497,5.707067428865651,-3.745769843362185,3.2061672274773962,4.10557774846849,3.435888544664215,-2.65882679655358,-3.7711780032380053,-2.4203381191107174,-8.138436146289363,-8.06457884413911,-8.117075459326532,-0.7593605359395993,-1.287428794575681,0.0,-0.004178588982922431,-0.4786773681088653
DS order-1.5 block Gaussian,20,0,20,392.6735828999663,-4090.7487869887595,29420.123746339017,11177.739200735545,28.99619042886683,0.4182,1,0,0.11683813621357311,0,24.171274571506554,0.18435511469200047,11.53410418938789,-0.000816077825765377,4.053500379123144,0.5,2.5008493001689747,5.3428837957283,-3.4438760321710964,3.5557167514511185,3.956503022870452,2.812916365054589,-3.203226950852243,-3.488647602266777,-1.8766570442128399,-7.664804562967283,-7.810506627839056,-8.835443370102617,0.1612970226344822,0.09582978127360944,0.2630871052334363,0.2630871052334363,0.21669898562503573,3.1851649269413476,-1.6908914102225174,2.4453082283922245,-0.0816077825765377,1.399580798975445,-0.6931471805599453,2.5008493001689747,5.3428837957283,-3.4438760321710964,3.5557167514511185,3.956503022870452,2.812916365054589,-3.203226950852243,-3.488647602266777,-1.8766570442128399,-7.664804562967283,-7.810506627839056,-8.835443370102617,-0.4892376495477299,-1.0099116700384945,0.0,0.0,-0.19397594842892651
DS order-1.5 block Gaussian,20,0,21,406.0933564970037,-4046.218575544889,29889.144148315518,29961.630408603298,34.02603288601679,0.42779999999999996,1,0,0.11155796506064922,0,22.767728590366854,0.19571992340678968,10.864356901177446,-0.0014142857642679338,3.81812704175411,0.4709666543706375,2.4410285379678758,5.40270458092402,-3.3840552421227947,3.615537554504927,4.016323827482848,2.8727371697118893,-3.143409854675419,-3.4288269458764518,-1.9364778285851463,-7.604983808717266,-7.750685892342164,-8.77562281978419,0.17147077264218866,0.10187420911253758,0.2481439123757114,0.2481439124961639,0.23036719337339848,3.125344120614413,-1.6310706039020344,2.385487422005144,-0.14142857642679338,1.339759999174833,-0.7529679849865517,2.4410285379678758,5.40270458092402,-3.3840552421227947,3.615537554504927,4.016323827482848,2.8727371697118893,-3.143409854675419,-3.4288269458764518,-1.9364778285851463,-7.604983808717266,-7.750685892342164,-8.77562281978419,-0.3695960400126468,-0.8902700619653633,-4.854138827004029e-10,0.0,-0.07433434137280753
DS order-1.5 block Gaussian,20,0,22,419.51179602602497,-4004.8489637453376,30131.24233597897,11492.36523497228,62.05251580369947,0.4174,1,0,0.10717734625362932,0,22.83760320090737,0.1945526114802212,10.053340254561338,-0.0021097792938359378,3.5380574076948466,0.4396363924029396,2.3711274420403754,5.3772747615900585,-3.3442966318545873,3.669486561798092,4.083129773339012,2.9415827927457516,-3.185865286200943,-3.445494798408172,-2.0093178442816,-7.54688298893045,-7.691241249378662,-8.704057628773956,0.1699849483842895,0.10043723234609034,0.25176609220254875,0.25176609220254875,0.22604563486452267,3.128408440617062,-1.6370526564588261,2.30790494292247,-0.21097792938359378,1.2635778216361526,-0.821807274613168,2.3711274420403754,5.3772747615900585,-3.3442966318545873,3.669486561798092,4.083129773339012,2.9415827927457516,-3.185865286200943,-3.445494798408172,-2.0093178442816,-7.54688298893045,-7.691241249378662,-8.704057628773956,-0.39279055670194224,-0.9189674723025238,0.0,0.0,-0.10776354784881237
DS order-1.5 block Gaussian,20,0,23,432.9304959150031,-3970.6071538350834,30462.291588680167,9970.271174669748,23.087826474337625,0.4169999999999999,2,0,0.10345637159435733,0,22.509951161612445,0.19748369114873204,9.854794221276846,-0.0029091237431776566,3.2747065405634603,0.40591494605558465,2.296425187372306,5.317158238143584,-3.328488082211843,3.689620437594428,4.15555117721961,3.0223132344734696,-3.243153877088941,-3.5029825736265283,-2.091207636567508,-7.528405539585082,-7.633385648682645,-8.679591782576376,0.16833434128456268,0.09861875336130761,0.25656698156182883,0.25656698156182883,0.2199129422304721,3.113957485285565,-1.6220992745127005,2.287958059745061,-0.2909123743177657,1.1862282591375424,-0.9016116338009473,2.296425187372306,5.317158238143584,-3.328488082211843,3.689620437594428,4.15555117721961,3.0223132344734696,-3.243153877088941,-3.5029825736265283,-2.091207636567508,-7.528405539585082,-7.633385648682645,-8.679591782576376,-0.42143763879545415,-0.9561283273281616,0.0,0.0,-0.1541580163124053
DS order-1.5 block Gaussian,20,0,24,446.34847726195585,-3948.542633048045,30847.063995129633,17058.49360552819,47.40016498002825,0.4114,1,0,0.10023744672545445,0,22.236890109134176,0.20065877647787309,9.992742289234384,-0.00347992956136568,3.0050096328285534,0.3717418365687296,2.2122109590487473,5.241881110392649,-3.339457452005813,3.666795672405247,4.203890407069291,3.1069770940422017,-3.3165704301119527,-3.5771323358009073,-2.1814789098886656,-7.52008594744738,-7.584580313279893,-8.650466809042959,0.17061293386623905,0.09955572139189497,0.2555360434654271,0.2531424351032219,0.221152866173217,3.101752626382421,-1.6061494429921812,2.301859058418155,-0.347992956136568,1.100280773582217,-0.9895556533484066,2.2122109590487473,5.241881110392649,-3.339457452005813,3.666795672405247,4.203890407069291,3.1069770940422017,-3.3165704301119527,-3.5771323358009073,-2.1814789098886656,-7.52008594744738,-7.584580313279893,-8.650466809042959,-0.4039660238378841,-0.9426459686049351,0.0,-0.009411155100199863,-0.14450930546572274
DS order-1.5 block Gaussian,20,0,25,459.7658603229793,-3938.2210773312304,31088.390164107113,7622.291988175942,40.66975037581106,0.41059999999999997,2,0,0.09741193944516571,0,21.613204637630815,0.20730682315849894,10.352936636536633,-0.003940081093950021,2.761817355991088,0.3416082890683567,2.1237509865352755,5.167052917060628,-3.3429176796105673,3.634100572107458,4.2484464782565645,3.192645285670015,-3.386832476839521,-3.6246018148854797,-2.259414655584854,-7.482031806212811,-7.524325265283046,-8.609030569327501,0.1720540817089055,0.0998334606833949,0.2565716676287787,0.25142361556272713,0.22011717441619383,3.0733044537228538,-1.573555345665771,2.3372702124654916,-0.39400810939500214,1.0158889253534764,-1.074090551939533,2.1237509865352755,5.167052917060628,-3.3429176796105673,3.634100572107458,4.2484464782565645,3.192645285670015,-3.386832476839521,-3.6246018148854797,-2.259414655584854,-7.482031806212811,-7.524325265283046,-8.609030569327501,-0.39959917561309166,-0.9439046270311583,0.0,-0.020268803591838462,-0.1532480159962252
DS order-1.5 block Gaussian,20,0,26,473.183225843939,-3935.2358882623266,31503.818003714914,35932.60418238089,37.69862044020051,0.38359999999999994,3,0,0.09490205612527103,0,20.41792155351142,0.22006597952069257,10.57051370617644,-0.003651662878185047,2.521945826062498,0.31797156913796737,2.0427627547032245,5.162815270576536,-3.3105570290067514,3.574510057974063,4.233117503320257,3.2777343995643773,-3.4129915550754126,-3.6555611788777256,-2.3448765497569277,-7.513555828832459,-7.4952163260674745,-8.54608865210855,0.180958558853462,0.10485647109612643,0.2448725143412661,0.2387844910418333,0.23052796466731218,3.016413022713359,-1.513827870680625,2.3580683990963074,-0.36516628781850474,0.9250307567658232,-1.1457933054253635,2.0427627547032245,5.162815270576536,-3.3105570290067514,3.574510057974063,4.233117503320257,3.2777343995643773,-3.4129915550754126,-3.6555611788777256,-2.3448765497569277,-7.513555828832459,-7.4952163260674745,-8.54608865210855,-0.3024696770478397,-0.8481452523899222,0.0,-0.02517629146494555,-0.06036554864349817
